,city,state_code,latitud,longitud
2578,Delft,,51.9973515,4.3848574
2579,Philadelphia,PA,39.951639,-75.163808
2580,San Francisco,CA,37.758737,-122.388336
2581,Brookline,MA,42.342152,-71.121625
2582,San Francisco,CA,37.775196,-122.419204
2583,Nashville,TN,36.13996,-86.796377
2584,Bangalore,,12.971606,77.594376
2585,Fremont,CA,37.3110283,-121.9501439
2587,Gothenburg,,59.337864,18.036587
2588,,NY,40.756054,-73.986951
2589,Yokohama,,35.4437078,139.6380256
2590,Herriman,UT,40.502908,-112.032503
2591,Goleta,CA,34.433471,-119.820537
2592,San Francisco,CA,37.776246,-122.4179223
2594,Poway,CA,32.981201,-117.062239
2595,San Francisco,CA,37.7983181,-122.4000032
2596,san francisco,CA,37.791576,-122.399363
2598,Levittown,NY,40.72267,-73.518183
2600,Budd Lake,NJ,40.878861,-74.756197
2601,Chicago,IL,41.916619,-87.686634
2603,Des Moines,IA,41.630492,-93.733354
2606,Los Angeles,CA,34.054259,-118.414064
2609,Los Gatos,CA,37.228232,-121.987122
2611,Los Angeles,CA,34.062262,-118.348198
2612,Arlington,VA,38.881579,-77.103339
2613,Palo Alto,CA,37.444393,-122.163139
2614,San Antonio,TX,29.520005,-98.488402
2615,San Francisco,CA,37.7753,-122.4186
2616,Lisbon,,38.738542,-9.146273
2619,Seattle,WA,47.6254784,-122.3564234
2620,,,35.428318,-97.4913054
2621,,NY,40.822087,-73.950677
2622,Ramat Gan,,32.037363,34.8003705
2626,Pleasant Hill,CA,37.9715275,-122.0686077
2629,,CA,44.528743,-88.10135
2630,Oxford,,51.734276,-1.221595
2633,Charlotte,NC,35.208745,-80.83722
2634,Berlin,,52.512271,13.419282
2635,New York,NY,40.756054,-73.986951
2636,London,,51.500152,-0.126236
2637,Madrid,,40.412323,-3.703248
2638,Waltham,MA,42.396986,-71.255848
2639,Boulder,CO,40.058448,-105.278785
2640,London,,51.5139758,-0.1230127
2641,Cupertino,CA,37.323234,-122.055177
2643,Munich,,48.123252,11.554552
2647,Cambridge,MA,42.374396,-71.113686
2649,Holly Springs,NC,35.633134,-78.862414
2650,Milan,,45.468399,9.214761
2651,Bergamo,,45.692026,9.663717
2652,Atlanta,GA,33.792535,-84.386384
2653,Wroclaw,,51.110381,17.016446
2654,Hvalstad,,59.852826,10.47651
2655,Singapore,,1.308655,103.861929
2656,Bellevue,WA,47.5760962,-122.1691547
2658,Atlanta,GA,33.841783,-84.523571
2659,South Pasadena,CA,34.111471,-118.174878
2660,Birmingham,AL,33.430111,-86.707805
2661,San Francisco,CA,37.792979,-122.421242
2663,Manchester,,53.47363,-2.249752
2665,Treviso,,45.657409,12.22861
2666,Seattle,WA,47.61321,-122.342169
2667,Marina Del Rey,CA,33.987216,-118.440266
2669,Los Angeles,CA,34.052187,-118.243425
2670,Montreal,,45.545447,-73.639076
2671,Solon,OH,41.383063,-81.4498717
2672,Atlanta,GA,33.834764,-84.378116
2673,San Francisco,CA,37.580093,-122.347745
2675,Barcelona,,41.406335,2.192023
2679,Amsterdam,,52.361477,4.891592
2680,,NY,40.708093,-74.01312
2681,Lake Mary,FL,28.757202,-81.334464
2682,Berkeley,CA,37.8650275,-122.2987371
2683,San Diego,CA,32.717797,-117.158793
2684,San Francisco,CA,37.7870923,-122.3999719
2686,Los Angeles,CA,34.098028,-118.353624
2687,Sacramento,CA,38.623596,-121.432307
2688,Miami,FL,25.916982,-80.29413
2689,Los Angeles,CA,34.005914,-118.488129
2690,Clearwater,FL,27.913011,-82.702449
2691,Washington,DC,38.8851407,-76.9979517
2692,La Jolla,CA,32.847521,-117.274609
2693,Austin,TX,30.443493,-97.77512
2694,Durham,NC,35.9995717,-78.9065258
2695,Tampa,FL,27.98141,-82.451141
2696,New York,NY,40.768058,-73.956599
2697,Brooklyn,NY,40.714056,-73.957854
2698,Atlanta,GA,33.7486,-84.3884
2699,Champaign,IL,40.090392,-88.239237
2700,Bangalore,,12.527394,78.212494
2701,Sunnyvale,CA,37.386441,-122.012707
2702,New York,NY,40.721583,-74.004441
2703,Vancouver,,49.2812342,-123.1043395
2704,New York,NY,40.753931,-73.991123
2705,Mountain View,CA,37.3923684,-122.0786234
2706,Berlin,,52.583651,13.285504
2707,Provo,UT,40.241555,-111.687548
2708,Alexandria,VA,38.813998,-77.05856
2709,Baltimore,MD,39.281734,-76.581864
2710,Wilmington,DE,39.744919,-75.549039
2713,San Francisco,CA,37.775196,-122.419204
2714,Sydney,,-33.867139,151.207114
2715,Southfield,MI,42.47715,-83.245467
2716,San Francisco,CA,37.764395,-122.401024
2718,New York,NY,40.741441,-73.999675
2719,JACOU,,43.6569655,3.9022353
2720,San Francisco,CA,37.7749295,-122.4194155
2721,San Francisco,CA,37.78691,-122.404403
2722,New York,NY,40.741594,-73.990468
2723,Napa,CA,38.3010857,-122.2870103
2724,kolkata,,22.582303,88.416152
2727,Wincanton,,51.386522,0.544338
2728,Palo Alto,CA,41.889832,-87.626718
2729,Berlin,,52.523021,13.414913
2731,Copenhagen,,55.672869,12.558307
2732,New York,NY,40.753207,-73.995886
2734,San Jose,CA,37.299332,-122.031435
2735,San Jose,CA,37.368878,-121.917236
2738,Hoboken,NJ,40.747005,-74.039011
2739,Prenton,,53.386432,-3.036415
2740,Nashville,TN,36.163965,-86.796377
2741,New York,NY,40.739867,-73.990024
2742,New Brighton,MN,45.045772,-93.190885
2743,Santa Barbara,CA,34.4335255,-119.8084281
2744,Montgomery,AL,32.358311,-86.236985
2745,Auburn,AL,32.618316,-85.481811
2746,Los Angeles,CA,34.070436,-118.350486
2747,Lake Arrowhead,CA,34.265641,-117.11359
2748,San Francisco,CA,37.776769,-122.410111
2749,Providence,RI,41.817973,-71.441418
2750,Mountain View,CA,37.400465,-122.073003
2751,Madison,WI,43.028539,-89.530448
2754,Phoenix,AZ,33.451235,-111.99253
2755,Austin,TX,30.387353,-97.753163
2756,Champaign,IL,40.090814,-88.239866
2759,Abidjan,,5.332,-4.0305
2760,Stamford,CT,41.058558,-73.537671
2764,Stamford,CT,41.073034,-73.550452
2765,Rotterdam,,51.916547,4.475797
2767,Toronto,,43.769574,-79.411513
2768,Atlanta,GA,33.852384,-84.380568
2769,Sydney,,-33.888821,151.213328
2770,Paris,,48.8785721,2.3249952
2771,"Casablanca, Maroc",,33.5922469,-7.6332257
2772,Worcester,,52.232349,-2.26681
2773,Toronto,,43.70452,-79.458419
2774,Therwil,,47.377663,8.527005
2775,Hollywood,FL,26.02617,-80.147944
2776,Amsterdam,,52.3644743,4.8926529
2777,Cologne,,50.9470981,6.941006
2779,Scottsdale,AZ,40.7481039,-74.0353787
2783,Brooklyn,NY,40.7286261,-73.9555369
2784,Palo Alto,CA,37.437328,-122.159928
2785,Austin,TX,30.268735,-97.745209
2787,Coral Gables,FL,25.726688,-80.235886
2788,Blacksburg,VA,37.2322135,-80.4164606
2790,Shanghai,,31.222222,121.475
2791,Montreal,,45.502556,-73.580424
2792,Fort Lauderdale,FL,26.1223623,-80.3817739
2793,Kirkland,WA,47.656975,-122.205614
2795,Tallinn,,59.397629,24.658767
2796,WÃ¤chtersbach,,52.537588,13.37402
2797,Belleville,MI,42.176407,-83.439688
2798,New York,NY,40.74385,-73.98458
2799,Milan,,45.507014,9.2298577
2800,Rome,,41.8975813,12.4941336
2801,St. Louis,MO,38.6501668,-90.2598684
2802,New York City,NY,40.7272544,-74.0057152
2803,Hillsboro,OR,45.546481,-122.9021288
2806,Rockville,MD,39.083916,-77.156823
2807,Saint James,NY,40.8887993,-73.1762626
2808,Sunnyvale,CA,37.424614,-122.145153
2810,St.Veit an der Glan,,46.771087,14.362311
2811,Corte Madera,CA,37.9260091,-122.5162892
2812,Sterling,VA,38.995281,-77.427626
2813,Newbury,,51.417565,-1.313068
2814,Den Haag,,52.0837552,4.3005395
2815,Toronto,,43.632844,-79.554784
2816,Woodbridge,,43.768232,-79.611182
2817,Lynnwood,WA,47.810914,-122.295697
2818,Boulder,CO,39.966986,-105.119089
2819,South Berwick,ME,43.2319222,-70.7525299
2820,San Francisco,CA,41.864917,-87.625271
2821,Morgan Hill,CA,26.0524615,-80.1378809
2823,Louisville,CO,39.97764,-105.13114
2826,Washington,DC,38.897976,-77.028561
2827,San Francisco,CA,37.781754,-122.407709
2828,,,52.291474,-1.533601
2829,Singapore,,21.303049,-157.78907
2830,Corby,,52.472029,-0.698361
2831,Seattle,WA,47.580235,-122.145038
2832,San Francisco,CA,37.758062,-122.418642
2833,Venice,CA,33.989029,-118.462421
2834,Detroit,MI,42.330165,-83.045913
2835,Portland,OR,45.48798,-122.692654
2836,San Francisco,CA,41.78942,-87.596232
2837,Atherton,CA,29.76244,-95.463209
2841,"Toronto, Ontario",,43.670233,-79.386755
2843,Dennis,MA,41.735242,-70.197933
2844,Princeville,HI,22.226745,-159.480262
2846,Tampa,FL,28.0558376,-82.6427617
2847,Singapore,,1.281506,103.848023
2848,Redmond,WA,47.67356,-122.133621
2849,Broomfield,CO,39.930354,-105.092218
2850,Boulder,CO,40.018145,-105.278109
2851,Denver,CO,39.749671,-104.9998449
2852,NYC,NY,40.741276,-73.991561
2854,Brooklyn,NY,40.7032884,-73.9878525
2855,New York,NY,40.7280992,-73.9933841
2860,San Marcos,TX,29.876617,-97.940336
2862,Hamilton,,43.224565,-79.861325
2863,Livonia,MI,42.168073,-83.175003
2864,Vienna,,48.182591,16.357786
2866,Folsom,CA,38.650095,-121.13924
2867,D.I.Khan,,31.8498159,70.8429444
2870,San Francisco,CA,37.7899027,-122.4007846
2872,San Francisco,CA,37.782101,-122.389519
2873,San Francisco,CA,37.783046,-122.394067
2874,Fairfax,VA,38.9005,-77.258954
2875,San Jose,CA,37.7924253,-122.4010019
2876,Pacific Palisades,CA,34.078345,-118.5475
2878,Rotterdam,,51.960189,4.474856
2880,Santa Fe,NM,35.6746751,-105.9484344
2881,Palo Alto,CA,37.448598,-122.158497
2883,San Francisco,CA,37.796843,-122.400346
2884,New Delhi,,28.554777,77.210726
2885,Charlotte,NC,35.01647,-80.852317
2886,Paris,,48.846726,2.321213
2888,Amsterdam,,52.352201,4.890314
2889,San Francisco,CA,37.7881481,-122.3943387
2891,Royal Oak,MI,42.484985,-83.128937
2892,Chandler,AZ,33.3176,-111.8566
2893,Sausalito,CA,37.864435,-122.490586
2894,New York,NY,40.7543,-73.981847
2896,Menlo Park,CA,37.452011,-122.182824
2898,San Francisco,CA,37.778687,-122.421242
2899,Oakland,CA,37.806425,-122.270653
2900,Sunnyvale,CA,37.384239,-122.012475
2901,San Francisco,CA,37.79289,-122.428193
2902,Mountain View,CA,37.386773,-122.075222
2903,Knoxville,TN,35.963029,-83.918392
2904,Humble,TX,29.985528,-95.3082988
2905,San Diego,CA,32.718834,-117.163841
2906,San Francisco,CA,37.80204,-122.438231
2907,New York,NY,40.7564318,-73.9871847
2908,San Francisco,CA,37.459112,-122.142326
2911,Chicago,IL,41.8908028,-87.6316617
2912,Helsinki,,60.16441,24.910863
2913,Boca Raton,FL,26.383036,-80.097933
2914,St Charles,IL,41.931912,-88.294854
2916,New York,NY,40.775309,-73.983656
2917,Palo Alto,CA,37.448598,-122.158497
2918,San Francisco,CA,37.794124,-122.403223
2919,Delft,,51.9973515,4.3848574
2920,Philadelphia,PA,39.951639,-75.163808
2921,San Francisco,CA,37.758737,-122.388336
2922,Brookline,MA,42.342152,-71.121625
2923,San Francisco,CA,37.775196,-122.419204
2924,Nashville,TN,36.13996,-86.796377
2925,Bangalore,,12.971606,77.594376
2926,Fremont,CA,37.3110283,-121.9501439
2928,Gothenburg,,59.337864,18.036587
2929,,NY,40.756054,-73.986951
2930,Yokohama,,35.4437078,139.6380256
2931,Herriman,UT,40.502908,-112.032503
2932,Goleta,CA,34.433471,-119.820537
2933,San Francisco,CA,37.776246,-122.4179223
2935,Poway,CA,32.981201,-117.062239
2936,San Francisco,CA,37.7983181,-122.4000032
2937,san francisco,CA,37.791576,-122.399363
2939,Levittown,NY,40.72267,-73.518183
2941,Budd Lake,NJ,40.878861,-74.756197
2942,Chicago,IL,41.916619,-87.686634
2944,Des Moines,IA,41.630492,-93.733354
2947,Los Angeles,CA,34.054259,-118.414064
2950,Los Gatos,CA,37.228232,-121.987122
2952,Los Angeles,CA,34.062262,-118.348198
2953,Arlington,VA,38.881579,-77.103339
2954,Palo Alto,CA,37.444393,-122.163139
2955,San Antonio,TX,29.520005,-98.488402
2956,San Francisco,CA,37.7753,-122.4186
2957,Lisbon,,38.738542,-9.146273
2960,Seattle,WA,47.6254784,-122.3564234
2961,,,35.428318,-97.4913054
2962,,NY,40.822087,-73.950677
2963,Ramat Gan,,32.037363,34.8003705
2967,Pleasant Hill,CA,37.9715275,-122.0686077
2970,,CA,44.528743,-88.10135
2971,Oxford,,51.734276,-1.221595
2974,Charlotte,NC,35.208745,-80.83722
2975,Berlin,,52.512271,13.419282
2976,New York,NY,40.756054,-73.986951
2977,London,,51.500152,-0.126236
2978,Madrid,,40.412323,-3.703248
2979,Waltham,MA,42.396986,-71.255848
2980,Boulder,CO,40.058448,-105.278785
2981,London,,51.5139758,-0.1230127
2982,Cupertino,CA,37.323234,-122.055177
2984,Munich,,48.123252,11.554552
2988,Cambridge,MA,42.374396,-71.113686
2990,Holly Springs,NC,35.633134,-78.862414
2991,Milan,,45.468399,9.214761
2992,Bergamo,,45.692026,9.663717
2993,Atlanta,GA,33.792535,-84.386384
2994,Wroclaw,,51.110381,17.016446
2995,Hvalstad,,59.852826,10.47651
2996,Singapore,,1.308655,103.861929
2997,Bellevue,WA,47.5760962,-122.1691547
2999,Atlanta,GA,33.841783,-84.523571
3000,South Pasadena,CA,34.111471,-118.174878
3001,Birmingham,AL,33.430111,-86.707805
3002,San Francisco,CA,37.792979,-122.421242
3004,Manchester,,53.47363,-2.249752
3006,Treviso,,45.657409,12.22861
3007,Seattle,WA,47.61321,-122.342169
3008,Marina Del Rey,CA,33.987216,-118.440266
3010,Los Angeles,CA,34.052187,-118.243425
3011,Montreal,,45.545447,-73.639076
3012,Solon,OH,41.383063,-81.4498717
3013,Atlanta,GA,33.834764,-84.378116
3014,San Francisco,CA,37.580093,-122.347745
3016,Barcelona,,41.406335,2.192023
3020,Amsterdam,,52.361477,4.891592
3021,,NY,40.708093,-74.01312
3022,Lake Mary,FL,28.757202,-81.334464
3023,Berkeley,CA,37.8650275,-122.2987371
3024,San Diego,CA,32.717797,-117.158793
3025,San Francisco,CA,37.7870923,-122.3999719
3027,Los Angeles,CA,34.098028,-118.353624
3028,Sacramento,CA,38.623596,-121.432307
3029,Miami,FL,25.916982,-80.29413
3030,Los Angeles,CA,34.005914,-118.488129
3031,Clearwater,FL,27.913011,-82.702449
3032,Washington,DC,38.8851407,-76.9979517
3033,La Jolla,CA,32.847521,-117.274609
3034,Austin,TX,30.443493,-97.77512
3035,Durham,NC,35.9995717,-78.9065258
3036,Tampa,FL,27.98141,-82.451141
3037,New York,NY,40.768058,-73.956599
3038,Brooklyn,NY,40.714056,-73.957854
3039,Atlanta,GA,33.7486,-84.3884
3040,Champaign,IL,40.090392,-88.239237
3041,Bangalore,,12.527394,78.212494
3042,Sunnyvale,CA,37.386441,-122.012707
3043,New York,NY,40.721583,-74.004441
3044,Vancouver,,49.2812342,-123.1043395
3045,New York,NY,40.753931,-73.991123
3046,Mountain View,CA,37.3923684,-122.0786234
3047,Berlin,,52.583651,13.285504
3048,Provo,UT,40.241555,-111.687548
3049,Alexandria,VA,38.813998,-77.05856
3050,Baltimore,MD,39.281734,-76.581864
3051,Wilmington,DE,39.744919,-75.549039
3054,San Francisco,CA,37.775196,-122.419204
3055,Sydney,,-33.867139,151.207114
3056,Southfield,MI,42.47715,-83.245467
3057,San Francisco,CA,37.764395,-122.401024
3059,New York,NY,40.741441,-73.999675
3060,JACOU,,43.6569655,3.9022353
3061,San Francisco,CA,37.7749295,-122.4194155
3062,San Francisco,CA,37.78691,-122.404403
3063,New York,NY,40.741594,-73.990468
3064,Napa,CA,38.3010857,-122.2870103
3065,kolkata,,22.582303,88.416152
3068,Wincanton,,51.386522,0.544338
3069,Palo Alto,CA,41.889832,-87.626718
3070,Berlin,,52.523021,13.414913
3072,Copenhagen,,55.672869,12.558307
3073,New York,NY,40.753207,-73.995886
3075,San Jose,CA,37.299332,-122.031435
3076,San Jose,CA,37.368878,-121.917236
3079,Hoboken,NJ,40.747005,-74.039011
3080,San Francisco,CA,37.771706,-122.402683
3081,Bonn,,50.710267,7.066468
3082,Tempe,AZ,33.426418,-111.9396
3083,Lakewood,CO,39.658017,-105.084475
3084,London,,51.511349,-0.103101
3085,Toronto,,43.708615,-79.3891727
3086,San Francisco,CA,37.775196,-122.419204
3087,Rotterdam,,51.906973,4.463134
3088,New York,NY,40.733928,-73.991334
3089,New York,NY,40.777072,-73.987036
3090,San JOSE,CA,37.3866297,-121.9223396
3092,Manhattan Beach,CA,37.5758867,-122.3277578
3093,Jacksonville,FL,30.310978,-81.657707
3094,Chicago,IL,41.889556,-87.623861
3095,Waterloo,,43.494754,-80.530888
3096,New York,NY,40.724416,-73.991122
3099,Boynton Beach,FL,26.539706,-80.108189
3100,Austin,TX,30.2669,-97.7428
3101,Aberdeen,,57.1254952,-2.1334772
3102,Stamford,CT,41.058733,-73.5399
3103,San Diego,CA,32.939893,-117.231187
3106,Santa Monica,CA,34.021631,-118.495197
3108,London,,42.982515,-81.253973
3110,Berkeley,CA,37.871087,-122.270913
3111,Philadelphia,PA,39.952332,-75.197624
3112,Tempe,AZ,33.407392,-111.892085
3113,Vevey,,46.465626,6.845464
3114,Basel,,46.465626,6.845464
3115,Trivandrum,,8.503696,76.952187
3116,"Fort, Mumbai",,18.9346619,72.8367776
3117,Plant City,FL,28.007354,-82.12341
3120,Pleasanton,CA,37.639038,-121.803522
3121,London,,51.515374,-0.130109
3122,Seattle,WA,47.657435,-122.324861
3123,Austin,TX,30.2729209,-97.7443863
3124,Rancho Cordova,CA,38.590465,-121.289777
3125,Balmain,,-33.857834,151.175409
3126,Breda,,51.573463,4.781197
3127,Bangalore,,12.956128,77.592264
3131,New York,NY,40.722118,-73.9973
3132,Rotterdam,,51.922623,4.470748
3133,London,,51.5093129,-0.0871537
3134,Santa Monica,CA,34.016171,-118.4893368
3136,Newport Beach,CA,33.618534,-117.93181
3137,New York,NY,40.764481,-73.970266
3139,Princeton,NJ,40.316566,-74.646996
3140,,NY,40.642591,-73.974187
3141,Elkridge,MD,39.177303,-76.785039
3142,Redwood City,CA,37.486368,-122.230116
3143,San Francisco,CA,37.804619,-122.371203
3146,New York,NY,40.7568493,-73.9793465
3147,Santa Barbara,CA,34.423403,-119.704416
3148,kildare,,53.159829,-6.908998
3149,Sacramento,CA,38.537252,-121.486347
3151,Porto,,41.147536,-8.614826
3152,Toronto,,43.63559,-79.424625
3153,New York,NY,40.743157,-74.006513
3160,Seattle,WA,47.611718,-122.345874
3161,Mount Dora,FL,28.84103,-81.685333
3164,Ross,CA,37.443,-122.159291
3166,Mountain View,CA,37.355275,-122.014791
3168,Menlo Park,CA,37.48413,-122.169472
3170,London,,51.509905,-0.145438
3172,"Toronto, ON",,43.645934,-79.406312
3173,Beverly Hills,CA,34.064286,-118.372638
3174,San Francisco,CA,37.792821,-122.404086
3175,Augsburg,,48.3400291,10.9059804
3176,Melbourne,,-37.812332,144.968956
3177,"Toronto, ON",,43.645344,-79.389214
3179,Cleveland,OH,41.390918,-81.554755
3180,St. Louis,MO,38.627522,-90.19841
3181,San Jose,CA,37.383526,-122.012808
3182,San Francisco,CA,37.775196,-122.419204
3184,Toronto,,43.649017,-79.375173
3185,San Francisco,CA,37.761404,-122.420572
3187,Toledo,OH,41.65292,-83.577782
3190,Zurich,,47.358286,8.553588
3191,Berlin,,52.537588,13.37402
3193,Providence,RI,41.8283241,-71.4094864
3195,Ardooie,,50.965653,3.172488
3199,Austin,TX,30.485345,-97.771565
3201,Chicago,IL,41.8965162,-87.643622
3205,Austin,TX,30.268735,-97.745209
3206,Austin,TX,30.297775,-97.762921
3207,Dallas,TX,30.268735,-97.745209
3208,Austin,TX,30.268735,-97.745209
3209,Austin,TX,30.392018,-97.848345
3211,Austin,TX,30.264491,-97.728453
3212,San Francisco,CA,37.79402,-122.4031242
3213,Dublin,,53.308258,-6.238443
3215,Richmond,VA,37.573792,-77.37613
3216,Czestochowa,,50.81085,19.129908
3217,Albuquerque,NM,35.131172,-106.520846
3218,Vancouver,,49.2871668,-123.1169693
3219,Chicago,IL,41.940768,-87.655648
3220,Solna,,59.378282,18.042057
3222,Newark,CA,37.51821,-122.044025
3223,Maarssen,,52.126616,5.038078
3225,New York,NY,40.740308,-74.007199
3226,dallas,TX,32.920073,-96.740444
3227,Austin,TX,30.290699,-97.750885
3230,Seattle,WA,47.627368,-122.34229
3231,Dallas,TX,32.800325,-96.820064
3232,Bellevue,WA,47.614761,-122.198904
3233,Boston,MA,42.3584308,-71.0597732
3235,Villa Park,IL,41.878814,-87.980974
3236,Encinitas,CA,33.052083,-117.279368
3238,San Francisco,CA,37.779624,-122.391236
3239,Champaign,IL,40.1128,-88.271074
3241,Attleboro,MA,41.906354,-71.316927
3243,Kolkata,,22.51328,88.387327
3244,Dubai,,51.517899,-0.146484
3245,Sunnyvale,CA,37.392268,-121.991438
3246,Atlanta,GA,33.764877,-84.397325
3248,Nashville,TN,36.1771707,-86.7939496
3249,El Masnou,,41.483253,2.331805
3250,Hopkins,MN,44.92253,-93.411899
3251,Boston,MA,42.346723,-71.069668
3252,Santa Monica,CA,34.015386,-118.495792
3253,Palo Alto,CA,37.445739,-122.161284
3254,Boston,MA,42.349715,-71.079843
3255,London,,51.511494,-0.139244
3256,Charlotte,NC,35.2267,-80.8434
3257,Orem,UT,40.280712,-111.688241
3260,Paris,,48.871174,2.308019
3261,Groot-Bijgaarden,,50.871372,4.255123
3262,Paal,,51.04018,5.174641
3264,Paris,,48.8691369,2.3602202
3266,Brussels,,50.831147,4.33511
3269,Portland,OR,45.512657,-122.619909
3270,Milan,,45.489135,9.186942
3271,Los Angeles,CA,38.233786,-122.636071
3272,San Francisco,CA,37.779558,-122.393041
3273,Flowermound,TX,29.550027,-95.693347
3274,Dublin,,53.336139,-6.249789
3277,Wichita,KS,37.6924,-97.3375
3278,Toronto,,43.647,-79.394325
3279,Provo,UT,40.250096,-111.643179
3280,dublin,,53.335773,-6.371726
3281,Chesapeake,VA,36.817971,-76.230531
3283,Kayseri,,38.72784,35.477456
3284,Miami,FL,25.733027,-80.432061
3287,Athens,,37.990428,23.737131
3288,San Francisco,CA,37.775196,-122.419204
3291,Paris,,48.846171,2.351817
3293,Barcelona,,41.392701,2.156538
3299,BIDART,,43.4477272,-1.5555799
3300,New York,NY,40.768618,-73.956458
3302,Irvine,CA,33.653342,-117.748994
3303,Brea,CA,33.9266484,-117.8771193
3304,Kuala Lumpur,,3.15021,101.707703
3305,New York,NY,40.756054,-73.986951
3306,Paris,,48.856667,2.350987
3307,Toronto,,43.678782,-79.439315
3308,Portland,OR,45.529907,-122.682376
3310,San Ramon,CA,37.770856,-121.962572
3311,Seattle,WA,47.5127049,-122.255536
3313,Budapest,,47.420458,19.026118
3314,Irvine,CA,33.684782,-117.851028
3315,Branford,CT,41.303696,-72.768842
3316,San Francisco,CA,37.782163,-122.400591
3317,New York,NY,40.738143,-74.008159
3318,New Orleans,LA,29.947907,-90.071087
3319,San Diego,CA,32.908601,-117.091176
3321,Fremont,CA,37.4942858,-121.9814354
3323,Berlin,,52.5090253,13.3901319
3325,Conshohocken,PA,40.0018743,-75.2747196
3328,Beverly Hills,CA,34.09316,-118.378335
3329,Ottawa,,45.423494,-75.697933
3330,Z&#252;rich,,47.389909,8.516049
3333,Berlin,,52.523666,13.401012
3334,Melbourne,,-37.813339,144.970823
3336,London,,51.511889,-0.127743
3337,West Hollywood,CA,34.096359,-118.371279
3338,Santa Cruz,CA,36.984632,-121.980874
3341,San Jose,CA,37.2318159,-121.7822278
3342,Miami,FL,25.5975987,-80.3545601
3343,Cambridge,MA,42.388621,-71.132583
3344,Los Angeles,CA,34.05438,-118.26728
3345,Rotterdam,,51.920151,4.480165
3346,"Barrie,",,44.371496,-79.668813
3347,San Francisco,CA,37.790744,-122.39203
3348,Palo Alto,CA,37.458766,-122.172519
3349,St. Augustine,FL,29.867865,-81.32415
3350,Santa Clara,CA,37.55911,-122.303493
3351,Woburn,MA,42.508719,-71.144313
3353,Sydney,,-34.037717,151.10537
3355,Los Angeles,CA,42.2802675,-83.7420579
3356,Somerville,NJ,40.606599,-74.693688
3358,Campbell,CA,37.280584,-121.954985
3362,London,,51.480657,-0.202734
3363,Miami,FL,25.655899,-80.424167
3364,Cambridge,MA,42.364756,-71.103259
3365,Kirkland,WA,47.6793,-122.176034
3366,,,52.303945,-1.500544
3367,San Leandro,CA,37.686686,-122.137501
3368,Viena,VA,38.916336,-77.230488
3369,Los Angeles,CA,33.988687,-118.439532
3370,Los Angeles,CA,33.988687,-118.439532
3371,Spring Hill,FL,28.552044,-82.55582
3372,San Jose,CA,37.320052,-121.877636
3374,Sunnyvale,CA,37.384206,-121.992805
3376,Minneapolis,MN,44.843413,-93.306669
3377,New York,NY,40.740941,-73.992609
3379,Chicago,IL,41.877493,-87.633192
3380,Palo Alto,CA,37.5783417,-122.3497546
3381,Milpitas,CA,37.406027,-121.918642
3382,New Delhi,,28.635308,77.22496
3383,Mumbai,,19.0759837,72.8776559
3385,Johannesburg,,-26.6401,27.9361
3386,Melbourne,,-37.814768,144.962282
3387,Berlin,,52.5308516,13.3842605
3388,San Francisco,CA,37.420728,-122.2103414
3389,San Francisco,CA,37.79023,-122.403073
3392,Wiesbaden,,50.091408,8.253018
3399,Menlo Park,CA,37.451401,-122.182558
3401,Boston,MA,41.587539,-93.625499
3402,Des Moines,IA,42.3513279,-71.0766717
3403,Menlo Park,CA,37.448491,-122.180281
3404,Milwaukee,WI,43.097697,-87.895093
3406,San Mateo,CA,37.563039,-122.277639
3407,San Francisco,CA,37.77772,-122.395785
3409,Cologne,,50.947112,6.842133
3410,Bangalore,,12.911824,77.630227
3412,Beaverton,OR,45.494668,-122.827044
3413,Cesson SÃ©vignÃ©,,48.10583,-1.611882
3414,San Francisco,CA,39.9052263,-86.0547016
3415,Tampa,FL,27.943634,-82.45566
3416,Durham,NC,36.002893,-78.904075
3417,New York,NY,40.718888,-74.001169
3418,Chicago,IL,41.879535,-87.624333
3419,New York,NY,40.744594,-73.989698
3421,New York,NY,40.731085,-73.992633
3423,Medford Lakes,NJ,39.851844,-74.815475
3424,Philadelphia,PA,39.950709,-75.168954
3425,New York,NY,40.740145,-73.985207
3426,Great Neck,NY,40.784463,-73.709665
3427,Toronto,,43.644678,-79.567221
3429,Atlanta,GA,33.794391,-84.355711
3430,Toronto,,43.769479,-79.44182
3431,Lisbon,,38.7071631,-9.135517
3432,Chicago,IL,41.889183,-87.632519
3433,Kiel,,54.339238,10.1330337
3434,Charlotte,NC,35.05355,-80.82117
3435,Vancouver,,49.263588,-123.138565
3436,Paris,,48.856667,2.350987
3439,New York,NY,40.76945,-73.951865
3440,Abergavenny,,51.824849,-3.020908
3442,Winter Springs,FL,28.689041,-81.264465
3444,Miami,FL,25.766126,-80.185324
3446,Burlingame,CA,37.55909,-122.321836
3447,Paris,,48.8790183,2.3379063
3449,Atlanta,GA,33.770179,-84.385108
3451,San Francisco,CA,37.8448035,-122.290897
3452,Chicago,IL,41.975543,-87.715498
3453,Quincy,MA,42.2516,-71.00323
3454,Mountain View,CA,37.400465,-122.073003
3455,Antwerp,,51.216067,4.419508
3459,Ottawa,,45.4231289,-75.696716
3460,Kirkland,WA,47.6793,-122.176034
3461,Philadelphia,PA,39.951639,-75.163808
3462,Mandeville,LA,29.973994,-90.082202
